Regulon_ID,Regulator,Gene,Entrez_gene,IfCoexpDiseaseRelevantMutSig,GeneSymbol
599,ENSG00000066336,ENSG00000115641,2274,#N/A,FHL2
599,ENSG00000066336,ENSG00000104870,2217,#N/A,FCGRT
599,ENSG00000066336,ENSG00000138166,1847,#N/A,DUSP5
599,ENSG00000066336,ENSG00000011465,1634,#N/A,DCN
599,ENSG00000066336,ENSG00000095794,1390,#N/A,CREM
599,ENSG00000066336,ENSG00000110848,969,#N/A,CD69
599,ENSG00000066336,ENSG00000163399,476,#N/A,ATP1A1
599,ENSG00000066336,ENSG00000084234,334,#N/A,APLP2
601,ENSG00000066336,ENSG00000100393,100302237,#N/A,EP300
601,ENSG00000066336,ENSG00000133121,90627,#N/A,STARD13
601,ENSG00000066336,ENSG00000142687,79932,#N/A,KIAA0319L
601,ENSG00000066336,ENSG00000163820,79443,#N/A,FYCO1
601,ENSG00000066336,ENSG00000155252,55361,#N/A,PI4K2A
601,ENSG00000066336,ENSG00000143970,55252,#N/A,ASXL2
601,ENSG00000066336,ENSG00000129003,54832,#N/A,VPS13C
601,ENSG00000066336,ENSG00000084112,54434,#N/A,SSH1
601,ENSG00000066336,ENSG00000112406,51696,#N/A,HECA
601,ENSG00000066336,ENSG00000099917,51586,#N/A,MED15
601,ENSG00000066336,ENSG00000198399,50618,#N/A,ITSN2
601,ENSG00000066336,ENSG00000155506,23367,#N/A,LARP1
601,ENSG00000066336,ENSG00000138246,23317,#N/A,DNAJC13
601,ENSG00000066336,ENSG00000185963,23299,#N/A,BICD2
601,ENSG00000066336,ENSG00000164080,23132,#N/A,RAD54L2
601,ENSG00000066336,ENSG00000107290,23064,#N/A,SETX
601,ENSG00000066336,ENSG00000281178,22877,#N/A,MLXIP
601,ENSG00000066336,ENSG00000198265,9931,#N/A,HELZ
601,ENSG00000066336,ENSG00000065613,9748,#N/A,SLK
601,ENSG00000066336,ENSG00000100034,9647,#N/A,PPM1F
601,ENSG00000066336,ENSG00000166716,9640,#N/A,ZNF592
601,ENSG00000066336,ENSG00000153827,9320,#N/A,TRIP12
601,ENSG00000066336,ENSG00000073921,8301,#N/A,PICALM
601,ENSG00000066336,ENSG00000196367,8295,#N/A,TRRAP
601,ENSG00000066336,ENSG00000171940,7764,#N/A,ZNF217
601,ENSG00000066336,ENSG00000109111,6830,#N/A,SUPT6H
601,ENSG00000066336,ENSG00000130779,6249,#N/A,CLIP1
601,ENSG00000066336,ENSG00000153201,5903,#N/A,RANBP2
601,ENSG00000066336,ENSG00000188786,4520,#N/A,MTF1
601,ENSG00000066336,ENSG00000173327,4296,#N/A,MAP3K11
601,ENSG00000066336,ENSG00000185896,3916,#N/A,LAMP1
601,ENSG00000066336,ENSG00000144674,2803,#N/A,GOLGA4
601,ENSG00000066336,ENSG00000136068,2317,#N/A,FLNB
601,ENSG00000066336,ENSG00000198561,1500,#N/A,CTNND1
601,ENSG00000066336,ENSG00000140836,463,#N/A,ZFHX3
601,ENSG00000066336,ENSG00000101986,215,#N/A,ABCD1
602,ENSG00000066336,ENSG00000144306,79634,#N/A,SCRN3
602,ENSG00000066336,ENSG00000115425,55825,#N/A,PECR
602,ENSG00000066336,ENSG00000151116,55293,#N/A,UEVLD
602,ENSG00000066336,ENSG00000109911,26610,#N/A,ELP4
602,ENSG00000066336,ENSG00000169504,25932,#N/A,CLIC4
602,ENSG00000066336,ENSG00000110958,10728,#N/A,PTGES3
602,ENSG00000066336,ENSG00000110422,10114,#N/A,HIPK3
602,ENSG00000066336,ENSG00000138071,10097,#N/A,ACTR2
602,ENSG00000066336,ENSG00000183283,9802,#N/A,DAZAP2
602,ENSG00000066336,ENSG00000082153,9689,#N/A,BZW1
602,ENSG00000066336,ENSG00000145623,9180,#N/A,OSMR
602,ENSG00000066336,ENSG00000184007,8073,#N/A,PTP4A2
602,ENSG00000066336,ENSG00000186591,7328,#N/A,UBE2H
602,ENSG00000066336,ENSG00000136869,7099,#N/A,TLR4
602,ENSG00000066336,ENSG00000163406,6565,#N/A,SLC15A2
602,ENSG00000066336,ENSG00000134243,6272,#N/A,SORT1
602,ENSG00000066336,ENSG00000130779,6249,#N/A,CLIP1
602,ENSG00000066336,ENSG00000108774,5878,#N/A,RAB5C
602,ENSG00000066336,ENSG00000197746,5660,#N/A,PSAP
602,ENSG00000066336,ENSG00000163932,5580,#N/A,PRKCD
602,ENSG00000066336,ENSG00000181929,5571,#N/A,PRKAG1
602,ENSG00000066336,ENSG00000011485,5536,#N/A,PPP5C
602,ENSG00000066336,ENSG00000108518,5216,#N/A,PFN1
602,ENSG00000066336,ENSG00000117450,5052,#N/A,PRDX1
602,ENSG00000066336,ENSG00000173391,4973,#N/A,OLR1
602,ENSG00000066336,ENSG00000254087,4067,#N/A,LYN
602,ENSG00000066336,ENSG00000074695,3998,#N/A,LMAN1
602,ENSG00000066336,ENSG00000136167,3936,#N/A,LCP1
602,ENSG00000066336,ENSG00000096968,3717,#N/A,JAK2
602,ENSG00000066336,ENSG00000109971,3312,#N/A,HSPA8
602,ENSG00000066336,ENSG00000196743,2760,#N/A,GM2A
602,ENSG00000066336,ENSG00000257365,2342,#N/A,FNTB
602,ENSG00000066336,ENSG00000112759,2030,#N/A,SLC29A1
602,ENSG00000066336,ENSG00000084234,334,#N/A,APLP2
603,ENSG00000066336,ENSG00000153250,100616364,#N/A,RBMS1
603,ENSG00000066336,ENSG00000213064,375035,#N/A,SFT2D2
603,ENSG00000066336,ENSG00000275779,123803,#N/A,NTAN1
603,ENSG00000066336,ENSG00000239264,81567,#N/A,TXNDC5
603,ENSG00000066336,ENSG00000085491,29957,#N/A,SLC25A24
603,ENSG00000066336,ENSG00000102359,27286,#N/A,SRPX2
603,ENSG00000066336,ENSG00000182240,25825,#N/A,BACE2
603,ENSG00000066336,ENSG00000110719,10312,#N/A,TCIRG1
603,ENSG00000066336,ENSG00000138071,10097,#N/A,ACTR2
603,ENSG00000066336,ENSG00000034510,9168,#N/A,TMSB10
603,ENSG00000066336,ENSG00000140575,8826,#N/A,IQGAP1
603,ENSG00000066336,ENSG00000102871,8717,#N/A,TRADD
603,ENSG00000066336,ENSG00000102265,7076,#N/A,TIMP1
603,ENSG00000066336,ENSG00000120708,7045,#N/A,TGFBI
603,ENSG00000066336,ENSG00000126458,6237,#N/A,RRAS
603,ENSG00000066336,ENSG00000108518,5216,#N/A,PFN1
603,ENSG00000066336,ENSG00000117335,4179,#N/A,CD46
603,ENSG00000066336,ENSG00000139329,4060,#N/A,LUM
603,ENSG00000066336,ENSG00000074695,3998,#N/A,LMAN1
603,ENSG00000066336,ENSG00000100097,3956,#N/A,LGALS1
603,ENSG00000066336,ENSG00000150093,3688,#N/A,ITGB1
603,ENSG00000066336,ENSG00000131724,3597,#N/A,IL13RA1
603,ENSG00000066336,ENSG00000243646,3588,#N/A,IL10RB
603,ENSG00000066336,ENSG00000262795,3460,#N/A,IFNGR2
603,ENSG00000066336,ENSG00000170266,2720,#N/A,GLB1
603,ENSG00000066336,ENSG00000103876,2184,#N/A,FAH
603,ENSG00000066336,ENSG00000085063,966,#N/A,CD59
603,ENSG00000066336,ENSG00000064012,841,#N/A,CASP8
603,ENSG00000066336,ENSG00000165806,840,#N/A,CASP7
603,ENSG00000066336,ENSG00000153113,831,#N/A,CAST
603,ENSG00000066336,ENSG00000084234,334,#N/A,APLP2
603,ENSG00000066336,ENSG00000196975,307,#N/A,ANXA4
603,ENSG00000066336,ENSG00000182718,302,#N/A,ANXA2
604,ENSG00000066336,ENSG00000180398,90411,#N/A,MCFD2
604,ENSG00000066336,ENSG00000170832,84669,#N/A,USP32
604,ENSG00000066336,ENSG00000182827,64746,#N/A,ACBD3
604,ENSG00000066336,ENSG00000127124,59269,#N/A,HIVEP3
604,ENSG00000066336,ENSG00000077232,54431,#N/A,DNAJC10
604,ENSG00000066336,ENSG00000148572,29982,#N/A,NRBF2
604,ENSG00000066336,ENSG00000102786,26512,#N/A,INTS6
604,ENSG00000066336,ENSG00000079931,26002,#N/A,MOXD1
604,ENSG00000066336,ENSG00000152049,23704,#N/A,KCNE4
604,ENSG00000066336,ENSG00000087074,23645,#N/A,PPP1R15A
604,ENSG00000066336,ENSG00000258227,23601,#N/A,CLEC5A
604,ENSG00000066336,ENSG00000075568,23505,#N/A,TMEM131
604,ENSG00000066336,ENSG00000101236,11237,#N/A,RNF24
604,ENSG00000066336,ENSG00000113615,10802,#N/A,SEC24A
604,ENSG00000066336,ENSG00000073792,10644,#N/A,IGF2BP2
604,ENSG00000066336,ENSG00000162493,10630,#N/A,PDPN
604,ENSG00000066336,ENSG00000075213,10371,#N/A,SEMA3A
604,ENSG00000066336,ENSG00000125430,9953,#N/A,HS3ST3B1
604,ENSG00000066336,ENSG00000154734,9510,#N/A,ADAMTS1
604,ENSG00000066336,ENSG00000033867,9497,#N/A,SLC4A7
604,ENSG00000066336,ENSG00000180530,8204,#N/A,NRIP1
604,ENSG00000066336,ENSG00000175104,7189,#N/A,TRAF6
604,ENSG00000066336,ENSG00000102172,6611,#N/A,SMS
604,ENSG00000066336,ENSG00000069667,6095,#N/A,RORA
604,ENSG00000066336,ENSG00000155903,5922,#N/A,RASA2
604,ENSG00000066336,ENSG00000152104,5784,#N/A,PTPN14
604,ENSG00000066336,ENSG00000161217,5130,#N/A,PCYT1A
604,ENSG00000066336,ENSG00000134333,3939,#N/A,LDHA
604,ENSG00000066336,ENSG00000146674,3486,#N/A,IGFBP3
604,ENSG00000066336,ENSG00000140009,2100,#N/A,ESR2
604,ENSG00000066336,ENSG00000125266,1948,#N/A,EFNB2
604,ENSG00000066336,ENSG00000108861,1845,#N/A,DUSP3
604,ENSG00000066336,ENSG00000101384,182,#N/A,JAG1
605,ENSG00000066336,ENSG00000130164,102465534,#N/A,LDLR
605,ENSG00000066336,ENSG00000130702,100616340,#N/A,LAMA5
605,ENSG00000066336,ENSG00000144645,114884,#N/A,OSBPL10
605,ENSG00000066336,ENSG00000172830,54961,#N/A,SSH3
605,ENSG00000066336,ENSG00000277354,51232,#N/A,CRIM1
605,ENSG00000066336,ENSG00000188677,29780,#N/A,PARVB
605,ENSG00000066336,ENSG00000197555,26037,#N/A,SIPA1L1
605,ENSG00000066336,ENSG00000174307,23612,#N/A,PHLDA3
605,ENSG00000066336,ENSG00000278788,22904,#N/A,SBNO2
605,ENSG00000066336,ENSG00000039650,11284,#N/A,PNKP
605,ENSG00000066336,ENSG00000173653,9986,#N/A,RCE1
605,ENSG00000066336,ENSG00000125733,9322,#N/A,TRIP10
605,ENSG00000066336,ENSG00000175592,8061,#N/A,FOSL1
605,ENSG00000066336,ENSG00000124067,6560,#N/A,SLC12A4
605,ENSG00000066336,ENSG00000124145,6385,#N/A,SDC4
605,ENSG00000066336,ENSG00000125844,6238,#N/A,RRBP1
605,ENSG00000066336,ENSG00000073008,5817,#N/A,PVR
605,ENSG00000066336,ENSG00000034152,5606,#N/A,MAP2K3
605,ENSG00000066336,ENSG00000072062,5566,#N/A,PRKACA
605,ENSG00000066336,ENSG00000140464,5371,#N/A,PML
605,ENSG00000066336,ENSG00000140564,5045,#N/A,FURIN
605,ENSG00000066336,ENSG00000170485,4862,#N/A,NPAS2
605,ENSG00000066336,ENSG00000166886,4665,#N/A,NAB2
605,ENSG00000066336,ENSG00000187244,4059,#N/A,BCAM
605,ENSG00000066336,ENSG00000160789,4000,#N/A,LMNA
605,ENSG00000066336,ENSG00000141736,2064,#N/A,ERBB2
605,ENSG00000066336,ENSG00000196411,2050,#N/A,EPHB4
605,ENSG00000066336,ENSG00000142627,1969,#N/A,EPHA2
605,ENSG00000066336,ENSG00000138166,1847,#N/A,DUSP5
605,ENSG00000066336,ENSG00000172893,1717,#N/A,DHCR7
605,ENSG00000066336,ENSG00000177697,977,#N/A,CD151
605,ENSG00000066336,ENSG00000282844,81,#N/A,ACTN4
606,ENSG00000066336,ENSG00000146192,221472,#N/A,FGD2
606,ENSG00000066336,ENSG00000120279,80177,#N/A,MYCT1
606,ENSG00000066336,ENSG00000167261,64174,#N/A,DPEP2
606,ENSG00000066336,ENSG00000079257,56925,#N/A,LXN
606,ENSG00000066336,ENSG00000176907,56892,#N/A,C8orf4
606,ENSG00000066336,ENSG00000131097,51751,#N/A,HIGD1B
606,ENSG00000066336,ENSG00000100612,51635,#N/A,DHRS7
606,ENSG00000066336,ENSG00000152689,25780,#N/A,RASGRP3
606,ENSG00000066336,ENSG00000138722,22915,#N/A,MMRN1
606,ENSG00000066336,ENSG00000112343,10475,#N/A,TRIM38
606,ENSG00000066336,ENSG00000136111,9882,#N/A,TBC1D4
606,ENSG00000066336,ENSG00000198682,9060,#N/A,PAPSS2
606,ENSG00000066336,ENSG00000131471,8639,#N/A,AOC3
606,ENSG00000066336,ENSG00000166387,8495,#N/A,PPFIBP2
606,ENSG00000066336,ENSG00000143248,8490,#N/A,RGS5
606,ENSG00000066336,ENSG00000174804,8322,#N/A,FZD4
606,ENSG00000066336,ENSG00000276114,6368,#N/A,CCL23
606,ENSG00000066336,ENSG00000105851,5294,#N/A,PIK3CG
606,ENSG00000066336,ENSG00000100311,5155,#N/A,PDGFB
606,ENSG00000066336,ENSG00000128641,4430,#N/A,MYO1B
606,ENSG00000066336,ENSG00000150527,4253,#N/A,CTAGE5
606,ENSG00000066336,ENSG00000265107,2702,#N/A,GJA5
606,ENSG00000066336,ENSG00000151702,2313,#N/A,FLI1
606,ENSG00000066336,ENSG00000170323,2167,#N/A,FABP4
606,ENSG00000066336,ENSG00000118523,1490,#N/A,CTGF
606,ENSG00000066336,ENSG00000087237,1071,#N/A,CETP
606,ENSG00000066336,ENSG00000139567,94,#N/A,ACVRL1
607,ENSG00000066336,ENSG00000130592,102465993,#N/A,LSP1
607,ENSG00000066336,ENSG00000171621,80176,#N/A,SPSB1
607,ENSG00000066336,ENSG00000187688,51393,#N/A,TRPV2
607,ENSG00000066336,ENSG00000103966,30844,#N/A,EHD4
607,ENSG00000066336,ENSG00000136235,10457,#N/A,GPNMB
607,ENSG00000066336,ENSG00000162704,10092,#N/A,ARPC5
607,ENSG00000066336,ENSG00000131370,9467,#N/A,SH3BP5
607,ENSG00000066336,ENSG00000149591,6876,#N/A,TAGLN
607,ENSG00000066336,ENSG00000116741,5997,#N/A,RGS2
607,ENSG00000066336,ENSG00000163736,5473,#N/A,PPBP
607,ENSG00000066336,ENSG00000166401,5271,#N/A,SERPINB8
607,ENSG00000066336,ENSG00000065534,4638,#N/A,MYLK
607,ENSG00000066336,ENSG00000115232,3676,#N/A,ITGA4
607,ENSG00000066336,ENSG00000125538,3553,#N/A,IL1B
607,ENSG00000066336,ENSG00000100292,3162,#N/A,HMOX1
607,ENSG00000066336,ENSG00000136732,2995,#N/A,GYPC
607,ENSG00000066336,ENSG00000075426,2355,#N/A,FOSL2
607,ENSG00000066336,ENSG00000120129,1843,#N/A,DUSP1
607,ENSG00000066336,ENSG00000113070,1839,#N/A,HBEGF
607,ENSG00000066336,ENSG00000134755,1824,#N/A,DSC2
607,ENSG00000066336,ENSG00000135218,948,#N/A,CD36
607,ENSG00000066336,ENSG00000151651,101,#N/A,ADAM8
607,ENSG00000066336,ENSG00000107796,59,#N/A,ACTA2
609,ENSG00000066336,ENSG00000173442,254102,#N/A,EHBP1L1
609,ENSG00000066336,ENSG00000110108,79073,#N/A,TMEM109
609,ENSG00000066336,ENSG00000167202,23102,#N/A,TBC1D2B
609,ENSG00000066336,ENSG00000152291,10618,#N/A,TGOLN2
609,ENSG00000066336,ENSG00000065308,9697,#N/A,TRAM2
609,ENSG00000066336,ENSG00000134109,9695,#N/A,EDEM1
609,ENSG00000066336,ENSG00000035403,7414,#N/A,VCL
609,ENSG00000066336,ENSG00000166888,6778,#N/A,STAT6
609,ENSG00000066336,ENSG00000008513,6482,#N/A,ST3GAL1
609,ENSG00000066336,ENSG00000140564,5045,#N/A,FURIN
609,ENSG00000066336,ENSG00000109320,4790,#N/A,NFKB1
609,ENSG00000066336,ENSG00000115414,2335,#N/A,FN1
609,ENSG00000066336,ENSG00000196924,2316,#N/A,FLNA
609,ENSG00000066336,ENSG00000177731,2314,#N/A,FLII
609,ENSG00000066336,ENSG00000166147,2200,#N/A,FBN1
609,ENSG00000066336,ENSG00000102034,2000,#N/A,ELF4
609,ENSG00000066336,ENSG00000204291,1306,#N/A,COL15A1
610,ENSG00000066336,ENSG00000213626,81606,#N/A,LBH
610,ENSG00000066336,ENSG00000179403,64856,#N/A,VWA1
610,ENSG00000066336,ENSG00000161381,57125,#N/A,PLXDC1
610,ENSG00000066336,ENSG00000100106,11078,#N/A,TRIOBP
610,ENSG00000066336,ENSG00000135636,8291,#N/A,DYSF
610,ENSG00000066336,ENSG00000130508,7837,#N/A,PXDN
610,ENSG00000066336,ENSG00000125844,6238,#N/A,RRBP1
610,ENSG00000066336,ENSG00000113721,5159,#N/A,PDGFRB
610,ENSG00000066336,ENSG00000074181,4854,#N/A,NOTCH3
610,ENSG00000066336,ENSG00000141905,4782,#N/A,NFIC
610,ENSG00000066336,ENSG00000100985,4318,#N/A,MMP9
610,ENSG00000066336,ENSG00000177464,2828,#N/A,GPR4
610,ENSG00000066336,ENSG00000137507,2615,#N/A,LRRC32
610,ENSG00000066336,ENSG00000134871,1284,#N/A,COL4A2
610,ENSG00000066336,ENSG00000187498,1282,#N/A,COL4A1
610,ENSG00000066336,ENSG00000182492,633,#N/A,BGN
611,ENSG00000066336,ENSG00000013297,101928583,#N/A,CLDN11
611,ENSG00000066336,ENSG00000185305,54622,#N/A,ARL15
611,ENSG00000066336,ENSG00000108960,23531,#N/A,MMD
611,ENSG00000066336,ENSG00000182379,11247,#N/A,NXPH4
611,ENSG00000066336,ENSG00000113739,8614,#N/A,STC2
611,ENSG00000066336,ENSG00000170290,6588,#N/A,SLN
611,ENSG00000066336,ENSG00000165030,4783,#N/A,NFIL3
611,ENSG00000066336,ENSG00000175806,4482,#N/A,MSRA
611,ENSG00000066336,ENSG00000158887,4359,#N/A,MPZ
611,ENSG00000066336,ENSG00000134333,3939,#N/A,LDHA
611,ENSG00000066336,ENSG00000159399,3099,#N/A,HK2
611,ENSG00000066336,ENSG00000152402,2977,#N/A,GUCY1A2
611,ENSG00000066336,ENSG00000115963,390,#N/A,RND3
611,ENSG00000066336,ENSG00000081181,384,#N/A,ARG2
611,ENSG00000066336,ENSG00000159251,70,#N/A,ACTC1
613,ENSG00000066336,ENSG00000172890,55191,#N/A,NADSYN1
613,ENSG00000066336,ENSG00000138080,11117,#N/A,EMILIN1
613,ENSG00000066336,ENSG00000115129,9540,#N/A,TP53I3
613,ENSG00000066336,ENSG00000120889,8795,#N/A,TNFRSF10B
613,ENSG00000066336,ENSG00000185338,8651,#N/A,SOCS1
613,ENSG00000066336,ENSG00000244165,5032,#N/A,P2RY11
613,ENSG00000066336,ENSG00000133055,4608,#N/A,MYBPH
613,ENSG00000066336,ENSG00000147437,2796,#N/A,GNRH1
613,ENSG00000066336,ENSG00000077782,2260,#N/A,FGFR1
613,ENSG00000066336,ENSG00000134574,1643,#N/A,DDB2
613,ENSG00000066336,ENSG00000183072,1482,#N/A,NKX2-5
614,ENSG00000066336,ENSG00000197448,373156,#N/A,GSTK1
614,ENSG00000066336,ENSG00000167553,84790,#N/A,TUBA1C
614,ENSG00000066336,ENSG00000157191,55707,#N/A,NECAP2
614,ENSG00000066336,ENSG00000143183,54499,#N/A,TMCO1
614,ENSG00000066336,ENSG00000011198,51099,#N/A,ABHD5
614,ENSG00000066336,ENSG00000106638,26608,#N/A,TBL2
614,ENSG00000066336,ENSG00000161057,5701,#N/A,PSMC2
614,ENSG00000066336,ENSG00000244038,1650,#N/A,DDOST
614,ENSG00000066336,ENSG00000129083,1315,#N/A,COPB1
614,ENSG00000066336,ENSG00000198898,830,#N/A,CAPZA2
614,ENSG00000066336,ENSG00000126522,435,#N/A,ASL
615,ENSG00000066336,ENSG00000103196,83716,#N/A,CRISPLD2
615,ENSG00000066336,ENSG00000138674,22872,#N/A,SEC31A
615,ENSG00000066336,ENSG00000276482,10723,#N/A,SLC12A7
615,ENSG00000066336,ENSG00000142733,9064,#N/A,MAP3K6
615,ENSG00000066336,ENSG00000157240,8321,#N/A,FZD1
615,ENSG00000066336,ENSG00000140464,5371,#N/A,PML
615,ENSG00000066336,ENSG00000157483,4643,#N/A,MYO1E
615,ENSG00000066336,ENSG00000157227,4323,#N/A,MMP14
615,ENSG00000066336,ENSG00000145012,4026,#N/A,LPP
615,ENSG00000066336,ENSG00000115677,3069,#N/A,HDLBP
615,ENSG00000066336,ENSG00000072840,2121,#N/A,EVC
616,ENSG00000066336,ENSG00000144579,58190,#N/A,CTDSP1
616,ENSG00000066336,ENSG00000168386,11259,#N/A,FILIP1L
616,ENSG00000066336,ENSG00000103496,6810,#N/A,STX4
616,ENSG00000066336,ENSG00000143545,5872,#N/A,RAB13
616,ENSG00000066336,ENSG00000116962,4811,#N/A,NID1
616,ENSG00000066336,ENSG00000100906,4792,#N/A,NFKBIA
616,ENSG00000066336,ENSG00000198873,2869,#N/A,GRK5
616,ENSG00000066336,ENSG00000120690,1997,#N/A,ELF1
616,ENSG00000066336,ENSG00000184371,1435,#N/A,CSF1
616,ENSG00000066336,ENSG00000026508,960,#N/A,CD44
617,ENSG00000066336,ENSG00000154237,79705,#N/A,LRRK1
617,ENSG00000066336,ENSG00000158158,26504,#N/A,CNNM4
617,ENSG00000066336,ENSG00000064999,23294,#N/A,ANKS1A
617,ENSG00000066336,ENSG00000166507,8509,#N/A,NDST2
617,ENSG00000066336,ENSG00000170542,5272,#N/A,SERPINB9
617,ENSG00000066336,ENSG00000276480,4629,#N/A,MYH11
617,ENSG00000066336,ENSG00000068305,4205,#N/A,MEF2A
617,ENSG00000066336,ENSG00000101665,4092,#N/A,SMAD7
617,ENSG00000066336,ENSG00000169047,3667,#N/A,IRS1
617,ENSG00000066336,ENSG00000010818,3097,#N/A,HIVEP2
618,ENSG00000066336,ENSG00000163874,102465438,#N/A,ZC3H12A
618,ENSG00000066336,ENSG00000095383,55357,#N/A,TBC1D2
618,ENSG00000066336,ENSG00000158769,50848,#N/A,F11R
618,ENSG00000066336,ENSG00000185215,7127,#N/A,TNFAIP2
618,ENSG00000066336,ENSG00000198959,7052,#N/A,TGM2
618,ENSG00000066336,ENSG00000104856,5971,#N/A,RELB
618,ENSG00000066336,ENSG00000077150,4791,#N/A,NFKB2
618,ENSG00000066336,ENSG00000096433,3710,#N/A,ITPR3
618,ENSG00000066336,ENSG00000168685,3575,#N/A,IL7R
618,ENSG00000066336,ENSG00000057657,639,#N/A,PRDM1
619,ENSG00000066336,ENSG00000170791,79145,#N/A,CHCHD7
619,ENSG00000066336,ENSG00000093144,55862,#N/A,ECHDC1
619,ENSG00000066336,ENSG00000280830,55256,#N/A,ADI1
619,ENSG00000066336,ENSG00000176046,26471,#N/A,NUPR1
619,ENSG00000066336,ENSG00000189067,9516,#N/A,LITAF
619,ENSG00000066336,ENSG00000049245,9341,#N/A,VAMP3
619,ENSG00000066336,ENSG00000197747,6281,#N/A,S100A10
619,ENSG00000066336,ENSG00000104432,3574,#N/A,IL7
619,ENSG00000066336,ENSG00000196776,961,#N/A,CD47
620,ENSG00000066336,ENSG00000198369,200734,#N/A,SPRED2
620,ENSG00000066336,ENSG00000172667,64393,#N/A,ZMAT3
620,ENSG00000066336,ENSG00000118873,25782,#N/A,RAB3GAP2
620,ENSG00000066336,ENSG00000070778,11099,#N/A,PTPN21
620,ENSG00000066336,ENSG00000100596,9517,#N/A,SPTLC2
620,ENSG00000066336,ENSG00000257594,8693,#N/A,GALNT4
620,ENSG00000066336,ENSG00000113532,7903,#N/A,ST8SIA4
620,ENSG00000066336,ENSG00000168610,6774,#N/A,STAT3
620,ENSG00000066336,ENSG00000123338,3071,#N/A,NCKAP1L
621,ENSG00000066336,ENSG00000128016,7538,#N/A,ZFP36
621,ENSG00000066336,ENSG00000112658,6722,#N/A,SRF
621,ENSG00000066336,ENSG00000137193,5292,#N/A,PIM1
621,ENSG00000066336,ENSG00000143384,4170,#N/A,MCL1
621,ENSG00000066336,ENSG00000109323,4126,#N/A,MANBA
621,ENSG00000066336,ENSG00000142871,3491,#N/A,CYR61
621,ENSG00000066336,ENSG00000122786,800,#N/A,CALD1
621,ENSG00000066336,ENSG00000185650,677,#N/A,ZFP36L1
622,ENSG00000066336,ENSG00000163346,57326,#N/A,PBXIP1
622,ENSG00000066336,ENSG00000100427,23209,#N/A,MLC1
622,ENSG00000066336,ENSG00000168710,10768,#N/A,AHCYL1
622,ENSG00000066336,ENSG00000159423,8659,#N/A,ALDH4A1
622,ENSG00000066336,ENSG00000143772,3707,#N/A,ITPKB
622,ENSG00000066336,ENSG00000134769,1837,#N/A,DTNA
622,ENSG00000066336,ENSG00000159176,1465,#N/A,CSRP1
632,ENSG00000140968,ENSG00000139508,283537,#N/A,SLC46A3
632,ENSG00000140968,ENSG00000162616,11080,#N/A,DNAJB4
632,ENSG00000140968,ENSG00000136869,7099,#N/A,TLR4
632,ENSG00000140968,ENSG00000152601,4154,#N/A,MBNL1
632,ENSG00000140968,ENSG00000165240,538,#N/A,ATP7A
632,ENSG00000140968,ENSG00000149311,472,#N/A,ATM
633,ENSG00000140968,ENSG00000137033,90865,#N/A,IL33
633,ENSG00000140968,ENSG00000117758,23673,#N/A,STX12
633,ENSG00000140968,ENSG00000185437,6450,#N/A,SH3BGR
633,ENSG00000140968,ENSG00000106823,1842,#N/A,ECM2
633,ENSG00000140968,ENSG00000121691,847,#N/A,CAT
634,ENSG00000140968,ENSG00000124256,81030,#N/A,ZBP1
634,ENSG00000140968,ENSG00000128335,23780,#N/A,APOL2
634,ENSG00000140968,ENSG00000111801,10384,#N/A,BTN3A3
634,ENSG00000140968,ENSG00000156587,9246,#N/A,UBE2L6
634,ENSG00000140968,ENSG00000275214,3429,#N/A,IFI27
636,ENSG00000115844,ENSG00000135838,80896,#N/A,NPL
636,ENSG00000115844,ENSG00000110077,64231,#N/A,MS4A6A
636,ENSG00000115844,ENSG00000121064,59342,#N/A,SCPEP1
636,ENSG00000115844,ENSG00000158714,56833,#N/A,SLAMF8
636,ENSG00000115844,ENSG00000109667,56606,#N/A,SLC2A9
636,ENSG00000115844,ENSG00000135956,55654,#N/A,TMEM127
636,ENSG00000115844,ENSG00000133574,55303,#N/A,GIMAP4
636,ENSG00000115844,ENSG00000070540,55062,#N/A,WIPI1
636,ENSG00000115844,ENSG00000134996,26578,#N/A,OSTF1
636,ENSG00000115844,ENSG00000135269,26136,#N/A,TES
636,ENSG00000115844,ENSG00000198624,26112,#N/A,CCDC69
636,ENSG00000115844,ENSG00000145779,25816,#N/A,TNFAIP8
636,ENSG00000115844,ENSG00000154589,23643,#N/A,LY96
636,ENSG00000115844,ENSG00000125810,22918,#N/A,CD93
636,ENSG00000115844,ENSG00000071073,11320,#N/A,MGAT4A
636,ENSG00000115844,ENSG00000139278,11010,#N/A,GLIPR1
636,ENSG00000115844,ENSG00000042980,10863,#N/A,ADAM28
636,ENSG00000115844,ENSG00000140497,10066,#N/A,SCAMP2
636,ENSG00000115844,ENSG00000139436,9815,#N/A,GIT2
636,ENSG00000115844,ENSG00000154734,9510,#N/A,ADAMTS1
636,ENSG00000115844,ENSG00000131370,9467,#N/A,SH3BP5
636,ENSG00000115844,ENSG00000118640,8673,#N/A,VAMP8
636,ENSG00000115844,ENSG00000187554,7100,#N/A,TLR5
636,ENSG00000115844,ENSG00000174125,7096,#N/A,TLR1
636,ENSG00000115844,ENSG00000165025,6850,#N/A,SYK
636,ENSG00000115844,ENSG00000163735,6374,#N/A,CXCL5
636,ENSG00000115844,ENSG00000163191,6282,#N/A,S100A11
636,ENSG00000115844,ENSG00000148908,6001,#N/A,RGS10
